Name,Type1,Type2,Region,Legendary,Mythical,Baby,Fossil,Mega,Gmax,Mono_type,Dual_type,Sprite
dratini,dragon,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/147.png
dragonair,dragon,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/148.png
dragonite,dragon,flying,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/149.png
mewtwo,psychic,NA,kanto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/150.png
mew,psychic,NA,kanto,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/151.png
chikorita,grass,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/152.png
bayleef,grass,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/153.png
meganium,grass,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/154.png
cyndaquil,fire,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/155.png
quilava,fire,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png
typhlosion,fire,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png
totodile,water,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png
croconaw,water,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/159.png
feraligatr,water,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/160.png
sentret,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png
furret,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/162.png
hoothoot,normal,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/163.png
noctowl,normal,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png
ledyba,bug,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png
ledian,bug,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png
spinarak,bug,poison,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png
ariados,bug,poison,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/168.png
crobat,poison,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/169.png
chinchou,water,electric,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/170.png
lanturn,water,electric,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/171.png
pichu,electric,NA,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/172.png
cleffa,fairy,NA,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/173.png
igglybuff,normal,fairy,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/174.png
togepi,fairy,NA,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/175.png
togetic,fairy,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/176.png
natu,psychic,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/177.png
xatu,psychic,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/178.png
mareep,electric,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/179.png
flaaffy,electric,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/180.png
ampharos,electric,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/181.png
bellossom,grass,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/182.png
marill,water,fairy,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/183.png
azumarill,water,fairy,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/184.png
sudowoodo,rock,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/185.png
politoed,water,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/186.png
hoppip,grass,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/187.png
skiploom,grass,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/188.png
jumpluff,grass,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/189.png
aipom,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/190.png
sunkern,grass,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/191.png
sunflora,grass,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/192.png
yanma,bug,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/193.png
wooper,water,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/194.png
quagsire,water,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/195.png
espeon,psychic,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/196.png
umbreon,dark,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png
murkrow,dark,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png
slowking,water,psychic,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png
misdreavus,ghost,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png
unown,psychic,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png
wobbuffet,psychic,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png
girafarig,normal,psychic,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/203.png
pineco,bug,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png
forretress,bug,steel,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/205.png
dunsparce,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/206.png
gligar,ground,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/207.png
steelix,steel,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png
snubbull,fairy,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png
granbull,fairy,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png
qwilfish,water,poison,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png
scizor,bug,steel,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png
shuckle,bug,rock,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png
heracross,bug,fighting,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png
sneasel,dark,ice,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png
teddiursa,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png
ursaring,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png
slugma,fire,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png
magcargo,fire,rock,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png
swinub,ice,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png
piloswine,ice,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png
corsola,water,rock,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png
remoraid,water,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png
octillery,water,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png
delibird,ice,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png
mantine,water,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png
skarmory,steel,flying,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png
houndour,dark,fire,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png
houndoom,dark,fire,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png
kingdra,water,dragon,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png
phanpy,ground,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png
donphan,ground,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png
porygon2,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png
stantler,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png
smeargle,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png
tyrogue,fighting,NA,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png
hitmontop,fighting,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png
smoochum,ice,psychic,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png
elekid,electric,NA,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png
magby,fire,NA,johto,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png
miltank,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png
blissey,normal,NA,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/242.png
raikou,electric,NA,johto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png
entei,fire,NA,johto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/244.png
suicune,water,NA,johto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png
larvitar,rock,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png
pupitar,rock,ground,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png
tyranitar,rock,dark,johto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png
lugia,psychic,flying,johto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png
ho-oh,fire,flying,johto,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png
celebi,psychic,grass,johto,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png
treecko,grass,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png
grovyle,grass,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png
sceptile,grass,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png
torchic,fire,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png
combusken,fire,fighting,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png
blaziken,fire,fighting,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png
mudkip,water,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png
marshtomp,water,ground,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png
swampert,water,ground,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png
poochyena,dark,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png
mightyena,dark,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png
zigzagoon,normal,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png
linoone,normal,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png
wurmple,bug,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png
silcoon,bug,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png
beautifly,bug,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png
cascoon,bug,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png
dustox,bug,poison,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png
lotad,water,grass,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png
lombre,water,grass,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png
ludicolo,water,grass,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png
seedot,grass,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png
nuzleaf,grass,dark,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png
shiftry,grass,dark,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png
taillow,normal,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png
swellow,normal,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png
wingull,water,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png
pelipper,water,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png
ralts,psychic,fairy,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png
kirlia,psychic,fairy,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png
gardevoir,psychic,fairy,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png
surskit,bug,water,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png
masquerain,bug,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png
shroomish,grass,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png
breloom,grass,fighting,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png
slakoth,normal,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png
vigoroth,normal,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png
slaking,normal,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png
nincada,bug,ground,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png
ninjask,bug,flying,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png
shedinja,bug,ghost,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png
whismur,normal,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png
